,District Number,District Name,School Number,School Name,Gend,Ethn,FRL,ELL,IEP,Mean Score Math,Mean Score EBRW,Zip Code,Median Family Income,Population
171,0130,cherry creek 5,2357,eaglecrest high school,Male,White,FRL Eligible,Not English Learners,Students without IEPs,563.75,555.416666666667,80015,92390.0,64819.0
172,0130,cherry creek 5,2357,eaglecrest high school,Male,White,Not FRL Eligible,Not English Learners,Students with IEPs,427.222222222222,459.444444444444,80015,92390.0,64819.0
173,0130,cherry creek 5,2357,eaglecrest high school,Male,White,Not FRL Eligible,Not English Learners,Students without IEPs,568.119658119658,561.025641025641,80015,92390.0,64819.0
174,0130,cherry creek 5,3589,grandview high school,Female,Asian,Not FRL Eligible,Not English Learners,Students without IEPs,659.705882352941,648.529411764706,80016,113784.0,45795.0
175,0130,cherry creek 5,3589,grandview high school,Female,Hispanic,Not FRL Eligible,Not English Learners,Students without IEPs,563.076923076923,572.692307692308,80016,113784.0,45795.0
176,0130,cherry creek 5,3589,grandview high school,Female,Two or More Races,Not FRL Eligible,Not English Learners,Students without IEPs,565,581,80016,113784.0,45795.0
177,0130,cherry creek 5,3589,grandview high school,Female,White,Not FRL Eligible,Not English Learners,Students without IEPs,583.417721518987,603.670886075949,80016,113784.0,45795.0
178,0130,cherry creek 5,3589,grandview high school,Male,Asian,Not FRL Eligible,Not English Learners,Students without IEPs,606.521739130435,591.304347826087,80016,113784.0,45795.0
179,0130,cherry creek 5,3589,grandview high school,Male,Black,Not FRL Eligible,Not English Learners,Students without IEPs,503.888888888889,510.555555555556,80016,113784.0,45795.0
180,0130,cherry creek 5,3589,grandview high school,Male,Hispanic,Not FRL Eligible,Not English Learners,Students without IEPs,600.8,592,80016,113784.0,45795.0
181,0130,cherry creek 5,3589,grandview high school,Male,White,FRL Eligible,Not English Learners,Students without IEPs,562.777777777778,560,80016,113784.0,45795.0
182,0130,cherry creek 5,3589,grandview high school,Male,White,Not FRL Eligible,Not English Learners,Students without IEPs,586.181818181818,577.515151515152,80016,113784.0,45795.0
183,0130,cherry creek 5,6625,overland high school,Female,Black,FRL Eligible,Not English Learners,Students without IEPs,481.714285714286,510.571428571429,80012,49744.0,48382.0
184,0130,cherry creek 5,6625,overland high school,Female,Hispanic,FRL Eligible,English Learners,Students without IEPs,421.111111111111,438.333333333333,80012,49744.0,48382.0
185,0130,cherry creek 5,6625,overland high school,Female,Hispanic,FRL Eligible,Not English Learners,Students without IEPs,490.625,486.25,80012,49744.0,48382.0
186,0130,cherry creek 5,6625,overland high school,Female,Hispanic,Not FRL Eligible,Not English Learners,Students without IEPs,538.421052631579,524.736842105263,80012,49744.0,48382.0
187,0130,cherry creek 5,6625,overland high school,Female,White,FRL Eligible,Not English Learners,Students without IEPs,542.5,543.75,80012,49744.0,48382.0
188,0130,cherry creek 5,6625,overland high school,Female,White,Not FRL Eligible,Not English Learners,Students without IEPs,567.037037037037,571.111111111111,80012,49744.0,48382.0
189,0130,cherry creek 5,6625,overland high school,Male,Black,FRL Eligible,Not English Learners,Students without IEPs,485.714285714286,483.142857142857,80012,49744.0,48382.0
190,0130,cherry creek 5,6625,overland high school,Male,Black,Not FRL Eligible,Not English Learners,Students without IEPs,463.636363636364,468.181818181818,80012,49744.0,48382.0
191,0130,cherry creek 5,6625,overland high school,Male,Hispanic,FRL Eligible,English Learners,Students without IEPs,447.058823529412,421.764705882353,80012,49744.0,48382.0
192,0130,cherry creek 5,6625,overland high school,Male,Hispanic,FRL Eligible,Not English Learners,Students without IEPs,531.6,516.8,80012,49744.0,48382.0
193,0130,cherry creek 5,6625,overland high school,Male,Hispanic,Not FRL Eligible,Not English Learners,Students without IEPs,511.578947368421,496.315789473684,80012,49744.0,48382.0
194,0130,cherry creek 5,6625,overland high school,Male,White,Not FRL Eligible,Not English Learners,Students without IEPs,589.615384615385,592.307692307692,80012,49744.0,48382.0
195,0130,cherry creek 5,8020,smoky hill high school,Female,Black,Not FRL Eligible,Not English Learners,Students without IEPs,494,505.5,80015,92390.0,64819.0
196,0130,cherry creek 5,8020,smoky hill high school,Female,Hispanic,FRL Eligible,Not English Learners,Students without IEPs,454.705882352941,490.588235294118,80015,92390.0,64819.0
197,0130,cherry creek 5,8020,smoky hill high school,Female,Hispanic,Not FRL Eligible,Not English Learners,Students without IEPs,525,536,80015,92390.0,64819.0
198,0130,cherry creek 5,8020,smoky hill high school,Female,White,Not FRL Eligible,Not English Learners,Students without IEPs,547.586206896552,580.862068965517,80015,92390.0,64819.0
199,0130,cherry creek 5,8020,smoky hill high school,Male,Hispanic,Not FRL Eligible,Not English Learners,Students without IEPs,564.5,550.5,80015,92390.0,64819.0
200,0130,cherry creek 5,8020,smoky hill high school,Male,White,Not FRL Eligible,Not English Learners,Students without IEPs,553.20987654321,553.086419753086,80015,92390.0,64819.0
201,1020,cheyenne mountain 12,1590,cheyenne mountain high school,Female,Hispanic,Not FRL Eligible,Not English Learners,Students without IEPs,537.058823529412,567.058823529412,80906,76185.0,36846.0
202,1020,cheyenne mountain 12,1590,cheyenne mountain high school,Female,White,Not FRL Eligible,Not English Learners,Students without IEPs,593.298969072165,603.40206185567,80906,76185.0,36846.0
203,1020,cheyenne mountain 12,1590,cheyenne mountain high school,Male,White,Not FRL Eligible,Not English Learners,Students without IEPs,624.257425742574,598.811881188119,80906,76185.0,36846.0
204,1020,cheyenne mountain 12,9057,the vanguard school,Female,White,Not FRL Eligible,Not English Learners,Students without IEPs,580.625,621.875,80906,76185.0,36846.0
205,1020,cheyenne mountain 12,9057,the vanguard school,Male,White,Not FRL Eligible,Not English Learners,Students without IEPs,669.52380952381,667.619047619048,80906,76185.0,36846.0
206,0540,clear creek re-1,4216,clear creek high school,Female,White,Not FRL Eligible,Not English Learners,Students without IEPs,522.5,540.5,80439,117369.0,23746.0
207,1010,colorado springs 11,1870,coronado high school,Female,Hispanic,Not FRL Eligible,Not English Learners,Students without IEPs,529.473684210526,550.526315789474,80904,60413.0,19884.0
208,1010,colorado springs 11,1870,coronado high school,Female,White,FRL Eligible,Not English Learners,Students without IEPs,482.727272727273,526.818181818182,80904,60413.0,19884.0
209,1010,colorado springs 11,1870,coronado high school,Female,White,Not FRL Eligible,Not English Learners,Students without IEPs,532.898550724638,572.463768115942,80904,60413.0,19884.0
210,1010,colorado springs 11,1870,coronado high school,Male,Hispanic,FRL Eligible,Not English Learners,Students without IEPs,523.125,515.625,80904,60413.0,19884.0
211,1010,colorado springs 11,1870,coronado high school,Male,White,FRL Eligible,Not English Learners,Students without IEPs,503.846153846154,517.692307692308,80904,60413.0,19884.0
212,1010,colorado springs 11,1870,coronado high school,Male,White,Not FRL Eligible,Not English Learners,Students without IEPs,539.423076923077,555.384615384615,80904,60413.0,19884.0
213,1010,colorado springs 11,2202,doherty high school,Female,Hispanic,FRL Eligible,Not English Learners,Students without IEPs,482.105263157895,497.368421052632,80917,61831.0,30862.0
214,1010,colorado springs 11,2202,doherty high school,Female,Hispanic,Not FRL Eligible,Not English Learners,Students without IEPs,491.818181818182,503.636363636364,80917,61831.0,30862.0
215,1010,colorado springs 11,2202,doherty high school,Female,Two or More Races,Not FRL Eligible,Not English Learners,Students without IEPs,513.888888888889,553.888888888889,80917,61831.0,30862.0
216,1010,colorado springs 11,2202,doherty high school,Female,White,FRL Eligible,Not English Learners,Students without IEPs,486.538461538462,508.076923076923,80917,61831.0,30862.0
217,1010,colorado springs 11,2202,doherty high school,Female,White,Not FRL Eligible,Not English Learners,Students without IEPs,531.282051282051,540.769230769231,80917,61831.0,30862.0
218,1010,colorado springs 11,2202,doherty high school,Male,Hispanic,Not FRL Eligible,Not English Learners,Students without IEPs,539.6,510,80917,61831.0,30862.0
219,1010,colorado springs 11,2202,doherty high school,Male,White,FRL Eligible,Not English Learners,Students without IEPs,513.888888888889,490,80917,61831.0,30862.0
220,1010,colorado springs 11,2202,doherty high school,Male,White,Not FRL Eligible,Not English Learners,Students without IEPs,545.113636363636,530.795454545455,80917,61831.0,30862.0
221,1010,colorado springs 11,5948,mitchell high school,Female,Hispanic,FRL Eligible,English Learners,Students without IEPs,370.555555555556,403.333333333333,80909,47403.0,37199.0
222,1010,colorado springs 11,5948,mitchell high school,Female,Hispanic,FRL Eligible,Not English Learners,Students without IEPs,447.037037037037,462.222222222222,80909,47403.0,37199.0
223,1010,colorado springs 11,5948,mitchell high school,Female,White,Not FRL Eligible,Not English Learners,Students without IEPs,470.555555555556,522.222222222222,80909,47403.0,37199.0
224,1010,colorado springs 11,5948,mitchell high school,Male,Hispanic,FRL Eligible,Not English Learners,Students without IEPs,447.368421052632,450.526315789474,80909,47403.0,37199.0
225,1010,colorado springs 11,5948,mitchell high school,Male,White,FRL Eligible,Not English Learners,Students without IEPs,450.882352941176,472.352941176471,80909,47403.0,37199.0
226,1010,colorado springs 11,6680,palmer high school,Female,Hispanic,FRL Eligible,Not English Learners,Students without IEPs,455.384615384615,482.692307692308,80903,49496.0,15166.0
227,1010,colorado springs 11,6680,palmer high school,Female,Hispanic,Not FRL Eligible,Not English Learners,Students without IEPs,477.916666666667,480.416666666667,80903,49496.0,15166.0
228,1010,colorado springs 11,6680,palmer high school,Female,White,FRL Eligible,Not English Learners,Students without IEPs,493.243243243243,523.513513513514,80903,49496.0,15166.0
229,1010,colorado springs 11,6680,palmer high school,Female,White,Not FRL Eligible,Not English Learners,Students without IEPs,527.03125,562.5,80903,49496.0,15166.0
230,1010,colorado springs 11,6680,palmer high school,Male,Hispanic,FRL Eligible,Not English Learners,Students without IEPs,479.411764705882,479.411764705882,80903,49496.0,15166.0
231,1010,colorado springs 11,6680,palmer high school,Male,Hispanic,Not FRL Eligible,Not English Learners,Students without IEPs,527.826086956522,550.434782608696,80903,49496.0,15166.0
232,1010,colorado springs 11,6680,palmer high school,Male,White,FRL Eligible,Not English Learners,Students without IEPs,520,517.647058823529,80903,49496.0,15166.0
233,1010,colorado springs 11,6680,palmer high school,Male,White,Not FRL Eligible,Not English Learners,Students without IEPs,568.260869565217,575.869565217391,80903,49496.0,15166.0
234,0870,delta county 50,1372,cedaredge high school,Female,White,Not FRL Eligible,Not English Learners,Students without IEPs,533.888888888889,561.666666666667,81413,46949.0,5016.0
235,0870,delta county 50,2164,delta high school,Female,White,Not FRL Eligible,Not English Learners,Students without IEPs,507.352941176471,533.235294117647,81416,53020.0,13787.0
236,0870,delta county 50,2164,delta high school,Male,White,Not FRL Eligible,Not English Learners,Students without IEPs,509.259259259259,492.962962962963,81416,53020.0,13787.0
237,0880,denver county 1,0010,abraham lincoln high school,Female,Hispanic,FRL Eligible,English Learners,Students without IEPs,426.326530612245,419.591836734694,80219,41218.0,65449.0
238,0880,denver county 1,0010,abraham lincoln high school,Female,Hispanic,FRL Eligible,Not English Learners,Students without IEPs,440,454.545454545455,80219,41218.0,65449.0
239,0880,denver county 1,0010,abraham lincoln high school,Male,Hispanic,FRL Eligible,English Learners,Students without IEPs,426.666666666667,413.611111111111,80219,41218.0,65449.0
240,0880,denver county 1,0010,abraham lincoln high school,Male,Hispanic,FRL Eligible,Not English Learners,Students without IEPs,460.857142857143,460.285714285714,80219,41218.0,65449.0
241,0880,denver county 1,6350,bruce randolph school,Female,Hispanic,FRL Eligible,English Learners,Students without IEPs,437.777777777778,463.333333333333,80205,51140.0,30956.0
242,0880,denver county 1,6350,bruce randolph school,Male,Hispanic,FRL Eligible,English Learners,Students without IEPs,433.157894736842,447.894736842105,80205,51140.0,30956.0
243,0880,denver county 1,1319,career education center early college,Female,Hispanic,FRL Eligible,English Learners,Students without IEPs,435.2,442,80211,75067.0,32797.0
244,0880,denver county 1,1319,career education center early college,Male,Hispanic,FRL Eligible,English Learners,Students without IEPs,452.5,428.75,80211,75067.0,32797.0
245,0880,denver county 1,2209,dcis at montbello,Female,Hispanic,FRL Eligible,English Learners,Students without IEPs,417.777777777778,431.111111111111,80239,45593.0,43211.0
246,0880,denver county 1,2209,dcis at montbello,Male,Hispanic,FRL Eligible,English Learners,Students without IEPs,461.666666666667,431.666666666667,80239,45593.0,43211.0
247,0880,denver county 1,2241,denver school of innovation and sustainable design,Male,White,Not FRL Eligible,Not English Learners,Students without IEPs,584.736842105263,571.578947368421,80218,109722.0,18462.0
248,0880,denver county 1,2184,denver school of the arts,Female,Hispanic,Not FRL Eligible,Not English Learners,Students without IEPs,576.111111111111,586.111111111111,80220,90430.0,36162.0
249,0880,denver county 1,2184,denver school of the arts,Female,White,Not FRL Eligible,Not English Learners,Students without IEPs,605.090909090909,638.727272727273,80220,90430.0,36162.0
250,0880,denver county 1,2184,denver school of the arts,Male,White,Not FRL Eligible,Not English Learners,Students without IEPs,572.631578947368,616.842105263158,80220,90430.0,36162.0
251,0880,denver county 1,5605,dr. martin luther king jr. early college,Female,Hispanic,FRL Eligible,English Learners,Students without IEPs,411,436.5,80249,72969.0,27505.0
252,0880,denver county 1,5605,dr. martin luther king jr. early college,Male,Hispanic,FRL Eligible,English Learners,Students without IEPs,455.294117647059,424.117647058824,80249,72969.0,27505.0
253,0880,denver county 1,2244,dsst college view high school,Female,Hispanic,FRL Eligible,English Learners,Students without IEPs,484.074074074074,450.37037037037,80236,55701.0,16914.0
254,0880,denver county 1,2244,dsst college view high school,Male,Hispanic,FRL Eligible,English Learners,Students without IEPs,518.235294117647,475.294117647059,80236,55701.0,16914.0
255,0880,denver county 1,2244,dsst college view high school,Male,Hispanic,FRL Eligible,Not English Learners,Students without IEPs,550,506.875,80236,55701.0,16914.0
258,0880,denver county 1,2398,east high school,Female,Black,FRL Eligible,Not English Learners,Students without IEPs,450.833333333333,464.583333333333,80206,129514.0,21295.0
259,0880,denver county 1,2398,east high school,Female,Black,Not FRL Eligible,Not English Learners,Students without IEPs,460.588235294118,495.294117647059,80206,129514.0,21295.0
260,0880,denver county 1,2398,east high school,Female,Hispanic,FRL Eligible,Not English Learners,Students without IEPs,486.363636363636,503.181818181818,80206,129514.0,21295.0
261,0880,denver county 1,2398,east high school,Female,Hispanic,Not FRL Eligible,Not English Learners,Students without IEPs,514.583333333333,542.083333333333,80206,129514.0,21295.0
262,0880,denver county 1,2398,east high school,Female,Two or More Races,Not FRL Eligible,Not English Learners,Students without IEPs,591.428571428571,586.666666666667,80206,129514.0,21295.0
263,0880,denver county 1,2398,east high school,Female,White,Not FRL Eligible,Not English Learners,Students without IEPs,601.746031746032,631.825396825397,80206,129514.0,21295.0
264,0880,denver county 1,2398,east high school,Male,Black,FRL Eligible,Not English Learners,Students without IEPs,475.294117647059,482.941176470588,80206,129514.0,21295.0
265,0880,denver county 1,2398,east high school,Male,Hispanic,Not FRL Eligible,Not English Learners,Students without IEPs,516.8,531.6,80206,129514.0,21295.0
266,0880,denver county 1,2398,east high school,Male,Two or More Races,Not FRL Eligible,Not English Learners,Students without IEPs,589.090909090909,584.545454545455,80206,129514.0,21295.0
267,0880,denver county 1,2398,east high school,Male,White,Not FRL Eligible,Not English Learners,Students without IEPs,613.709677419355,622.903225806452,80206,129514.0,21295.0
268,0880,denver county 1,3378,george washington high school,Female,White,Not FRL Eligible,Not English Learners,Students without IEPs,611.891891891892,640.27027027027,80224,68884.0,17454.0
269,0880,denver county 1,3378,george washington high school,Male,Hispanic,FRL Eligible,English Learners,Students without IEPs,432.777777777778,435,80224,68884.0,17454.0
270,0880,denver county 1,3378,george washington high school,Male,White,Not FRL Eligible,Not English Learners,Students without IEPs,634.117647058824,633.823529411765,80224,68884.0,17454.0
271,0880,denver county 1,2757,high tech early college,Male,Hispanic,FRL Eligible,English Learners,Students without IEPs,426.521739130435,420,80239,45593.0,43211.0
272,0880,denver county 1,4444,john f kennedy high school,Female,Hispanic,FRL Eligible,Not English Learners,Students without IEPs,432.857142857143,453.214285714286,80227,69170.0,34139.0
273,0880,denver county 1,4444,john f kennedy high school,Female,Hispanic,Not FRL Eligible,Not English Learners,Students without IEPs,456.842105263158,475.263157894737,80227,69170.0,34139.0
274,0880,denver county 1,4444,john f kennedy high school,Male,Hispanic,FRL Eligible,Not English Learners,Students without IEPs,449.655172413793,463.103448275862,80227,69170.0,34139.0
275,0880,denver county 1,4444,john f kennedy high school,Male,Hispanic,Not FRL Eligible,Not English Learners,Students without IEPs,457.5,473.5,80227,69170.0,34139.0
276,0880,denver county 1,4730,kipp denver collegiate high school,Female,Hispanic,FRL Eligible,English Learners,Students without IEPs,470.625,470.625,80223,42351.0,17912.0
277,0880,denver county 1,4730,kipp denver collegiate high school,Male,Hispanic,FRL Eligible,English Learners,Students without IEPs,473.5,468,80223,42351.0,17912.0
278,0880,denver county 1,4509,kipp northeast denver leadership academy,Female,Hispanic,FRL Eligible,English Learners,Students without IEPs,494.761904761905,487.142857142857,80249,72969.0,27505.0
279,0880,denver county 1,4509,kipp northeast denver leadership academy,Female,Hispanic,FRL Eligible,Not English Learners,Students without IEPs,571.764705882353,560.588235294118,80249,72969.0,27505.0
280,0880,denver county 1,4509,kipp northeast denver leadership academy,Male,Hispanic,FRL Eligible,English Learners,Students without IEPs,497,488,80249,72969.0,27505.0
281,0880,denver county 1,6239,noel community arts school,Male,Hispanic,FRL Eligible,English Learners,Students without IEPs,390,383.125,80239,45593.0,43211.0
282,0880,denver county 1,6314,north high school,Female,Hispanic,FRL Eligible,English Learners,Students without IEPs,426.363636363636,441.818181818182,80211,75067.0,32797.0
283,0880,denver county 1,6314,north high school,Female,Hispanic,FRL Eligible,Not English Learners,Students without IEPs,445.625,480,80211,75067.0,32797.0
284,0880,denver county 1,6314,north high school,Male,Hispanic,FRL Eligible,English Learners,Students without IEPs,450.526315789474,442.105263157895,80211,75067.0,32797.0
285,0880,denver county 1,6314,north high school,Male,Hispanic,FRL Eligible,Not English Learners,Students without IEPs,445.454545454545,437.272727272727,80211,75067.0,32797.0
286,0880,denver county 1,6314,north high school,Male,Hispanic,Not FRL Eligible,Not English Learners,Students without IEPs,513.75,529.375,80211,75067.0,32797.0
287,0880,denver county 1,6368,northfield high school,Female,White,Not FRL Eligible,Not English Learners,Students without IEPs,560.526315789474,622.105263157895,80238,155777.0,11965.0
288,0880,denver county 1,6368,northfield high school,Male,White,Not FRL Eligible,Not English Learners,Students without IEPs,607.894736842105,631.052631578947,80238,155777.0,11965.0
289,0880,denver county 1,8086,south high school,Female,Hispanic,FRL Eligible,English Learners,Students without IEPs,429.473684210526,429.473684210526,80210,102043.0,35974.0
290,0880,denver county 1,8086,south high school,Female,Hispanic,FRL Eligible,Not English Learners,Students without IEPs,495.6,514.8,80210,102043.0,35974.0
291,0880,denver county 1,8086,south high school,Female,White,Not FRL Eligible,Not English Learners,Students without IEPs,541.6,585,80210,102043.0,35974.0
292,0880,denver county 1,8086,south high school,Male,Hispanic,FRL Eligible,English Learners,Students without IEPs,480,456.111111111111,80210,102043.0,35974.0
293,0880,denver county 1,8086,south high school,Male,Hispanic,FRL Eligible,Not English Learners,Students without IEPs,490.5,472,80210,102043.0,35974.0
294,0880,denver county 1,8086,south high school,Male,White,Not FRL Eligible,Not English Learners,Students without IEPs,580.294117647059,576.176470588235,80210,102043.0,35974.0
295,0880,denver county 1,9639,strive prep - smart academy,Female,Hispanic,FRL Eligible,English Learners,Students without IEPs,461.935483870968,445.161290322581,80219,41218.0,65449.0
296,0880,denver county 1,9639,strive prep - smart academy,Male,Hispanic,FRL Eligible,English Learners,Students without IEPs,445.789473684211,429.473684210526,80219,41218.0,65449.0
297,0880,denver county 1,9639,strive prep - smart academy,Male,Hispanic,FRL Eligible,Not English Learners,Students without IEPs,571.052631578947,554.736842105263,80219,41218.0,65449.0
298,0880,denver county 1,8822,thomas jefferson high school,Female,White,Not FRL Eligible,Not English Learners,Students without IEPs,581.052631578947,616.315789473684,80237,96190.0,18445.0
299,0880,denver county 1,8822,thomas jefferson high school,Male,White,Not FRL Eligible,Not English Learners,Students without IEPs,594.634146341463,606.585365853659,80237,96190.0,18445.0
300,0880,denver county 1,9693,west early college,Male,Hispanic,FRL Eligible,English Learners,Students without IEPs,430.526315789474,414.210526315789,80204,37418.0,31133.0
301,0880,denver county 1,9702,west leadership academy,Female,Hispanic,FRL Eligible,English Learners,Students without IEPs,409.583333333333,394.166666666667,80204,37418.0,31133.0
302,0880,denver county 1,9702,west leadership academy,Male,Hispanic,FRL Eligible,English Learners,Students without IEPs,445,420.833333333333,80204,37418.0,31133.0
303,0900,douglas county re 1,1367,castle view high school,Female,Hispanic,Not FRL Eligible,Not English Learners,Students without IEPs,526.875,538.125,80109,116023.0,18986.0
304,0900,douglas county re 1,1367,castle view high school,Female,White,Not FRL Eligible,Not English Learners,Students without IEPs,518.489583333333,547.083333333333,80109,116023.0,18986.0
305,0900,douglas county re 1,1367,castle view high school,Male,Hispanic,Not FRL Eligible,Not English Learners,Students without IEPs,530.869565217391,505.652173913043,80109,116023.0,18986.0
306,0900,douglas county re 1,1367,castle view high school,Male,White,Not FRL Eligible,Not English Learners,Students with IEPs,440,468.421052631579,80109,116023.0,18986.0
307,0900,douglas county re 1,1367,castle view high school,Male,White,Not FRL Eligible,Not English Learners,Students without IEPs,544.393063583815,547.745664739884,80109,116023.0,18986.0
308,0900,douglas county re 1,1503,chaparral high school,Female,Hispanic,Not FRL Eligible,Not English Learners,Students without IEPs,526,530,80138,114291.0,30693.0
309,0900,douglas county re 1,1503,chaparral high school,Female,White,Not FRL Eligible,Not English Learners,Students without IEPs,549.826589595376,553.988439306358,80138,114291.0,30693.0
310,0900,douglas county re 1,1503,chaparral high school,Male,Hispanic,Not FRL Eligible,Not English Learners,Students without IEPs,568.260869565217,551.304347826087,80138,114291.0,30693.0
311,0900,douglas county re 1,1503,chaparral high school,Male,White,Not FRL Eligible,Not English Learners,Students with IEPs,444.375,448.75,80138,114291.0,30693.0
312,0900,douglas county re 1,1503,chaparral high school,Male,White,Not FRL Eligible,Not English Learners,Students without IEPs,567.662337662338,560.324675324675,80138,114291.0,30693.0
313,0900,douglas county re 1,2230,douglas county high school,Female,Hispanic,Not FRL Eligible,Not English Learners,Students without IEPs,523.684210526316,514.210526315789,80104,91548.0,28558.0
314,0900,douglas county re 1,2230,douglas county high school,Female,White,Not FRL Eligible,Not English Learners,Students without IEPs,539.548387096774,540.774193548387,80104,91548.0,28558.0
315,0900,douglas county re 1,2230,douglas county high school,Male,Hispanic,Not FRL Eligible,Not English Learners,Students without IEPs,565.416666666667,552.083333333333,80104,91548.0,28558.0
316,0900,douglas county re 1,2230,douglas county high school,Male,White,Not FRL Eligible,Not English Learners,Students without IEPs,554.159292035398,546.637168141593,80104,91548.0,28558.0
317,0900,douglas county re 1,3980,highlands ranch high school,Female,Hispanic,Not FRL Eligible,Not English Learners,Students without IEPs,524.117647058824,542.352941176471,80130,117202.0,28764.0
318,0900,douglas county re 1,3980,highlands ranch high school,Female,White,Not FRL Eligible,Not English Learners,Students without IEPs,570.825688073395,578.440366972477,80130,117202.0,28764.0
319,0900,douglas county re 1,3980,highlands ranch high school,Male,White,Not FRL Eligible,Not English Learners,Students without IEPs,568.230769230769,561.230769230769,80130,117202.0,28764.0
320,0900,douglas county re 1,3995,hope online learning academy high school,Female,Hispanic,FRL Eligible,Not English Learners,Students without IEPs,373.888888888889,413.333333333333,80112,96200.0,30342.0
321,0900,douglas county re 1,4271,legend high school,Female,Hispanic,Not FRL Eligible,Not English Learners,Students without IEPs,513.75,517.5,80138,114291.0,30693.0
322,0900,douglas county re 1,4271,legend high school,Female,White,Not FRL Eligible,Not English Learners,Students without IEPs,523.406593406593,551.703296703297,80138,114291.0,30693.0
323,0900,douglas county re 1,4271,legend high school,Male,Hispanic,Not FRL Eligible,Not English Learners,Students without IEPs,535.833333333333,534.583333333333,80138,114291.0,30693.0
324,0900,douglas county re 1,4271,legend high school,Male,White,Not FRL Eligible,Not English Learners,Students without IEPs,538.626373626374,541.153846153846,80138,114291.0,30693.0
325,0900,douglas county re 1,6165,mountain vista high school,Female,White,Not FRL Eligible,Not English Learners,Students without IEPs,566.102564102564,583.641025641026,80126,126979.0,41667.0
326,0900,douglas county re 1,6165,mountain vista high school,Male,Hispanic,Not FRL Eligible,Not English Learners,Students without IEPs,608,588,80126,126979.0,41667.0
327,0900,douglas county re 1,6165,mountain vista high school,Male,White,Not FRL Eligible,Not English Learners,Students without IEPs,586.79347826087,575.380434782609,80126,126979.0,41667.0
328,0900,douglas county re 1,7118,ponderosa high school,Female,White,Not FRL Eligible,Not English Learners,Students without IEPs,541.505376344086,555.05376344086,80134,112653.0,58232.0
329,0900,douglas county re 1,7118,ponderosa high school,Male,White,Not FRL Eligible,Not English Learners,Students without IEPs,537.291666666667,523.020833333333,80134,112653.0,58232.0
330,0900,douglas county re 1,7435,rock canyon high school,Female,White,Not FRL Eligible,Not English Learners,Students without IEPs,575.965909090909,605.056818181818,80124,116382.0,19276.0
331,0900,douglas county re 1,7435,rock canyon high school,Male,Asian,Not FRL Eligible,Not English Learners,Students without IEPs,632.222222222222,596.111111111111,80124,116382.0,19276.0
332,0900,douglas county re 1,7435,rock canyon high school,Male,Hispanic,Not FRL Eligible,Not English Learners,Students without IEPs,575,586.818181818182,80124,116382.0,19276.0
333,0900,douglas county re 1,7435,rock canyon high school,Male,White,Not FRL Eligible,Not English Learners,Students without IEPs,578.13829787234,581.648936170213,80124,116382.0,19276.0
334,0900,douglas county re 1,6365,skyview academy,Female,White,Not FRL Eligible,Not English Learners,Students without IEPs,576.086956521739,584.347826086957,80124,116382.0,19276.0
335,0900,douglas county re 1,6365,skyview academy,Male,White,Not FRL Eligible,Not English Learners,Students without IEPs,615.5,596,80124,116382.0,19276.0
336,0900,douglas county re 1,5259,stem school highlands ranch,Female,White,Not FRL Eligible,Not English Learners,Students without IEPs,599.090909090909,615,80129,115027.0,28112.0
337,0900,douglas county re 1,5259,stem school highlands ranch,Male,White,Not FRL Eligible,Not English Learners,Students without IEPs,630.3125,629.21875,80129,115027.0,28112.0
338,0900,douglas county re 1,8847,thunderridge high school,Female,Hispanic,Not FRL Eligible,Not English Learners,Students without IEPs,566.086956521739,547.391304347826,80129,115027.0,28112.0
339,0900,douglas county re 1,8847,thunderridge high school,Female,White,Not FRL Eligible,Not English Learners,Students without IEPs,579.880952380952,577.321428571429,80129,115027.0,28112.0
340,0900,douglas county re 1,8847,thunderridge high school,Male,Hispanic,Not FRL Eligible,Not English Learners,Students without IEPs,543.04347826087,532.608695652174,80129,115027.0,28112.0
341,0900,douglas county re 1,8847,thunderridge high school,Male,White,Not FRL Eligible,Not English Learners,Students with IEPs,418.75,440,80129,115027.0,28112.0
342,0900,douglas county re 1,8847,thunderridge high school,Male,White,Not FRL Eligible,Not English Learners,Students without IEPs,585.290697674419,561.162790697674,80129,115027.0,28112.0
343,1520,durango 9-r,2318,durango high school,Female,White,Not FRL Eligible,Not English Learners,Students without IEPs,539.268292682927,579.878048780488,81301,71818.0,29280.0
344,1520,durango 9-r,2318,durango high school,Male,White,Not FRL Eligible,Not English Learners,Students without IEPs,575.396825396825,577.301587301587,81301,71818.0,29280.0
345,0910,eagle county re 50,0604,battle mountain high school,Female,Hispanic,Not FRL Eligible,Not English Learners,Students without IEPs,512.5,528.125,81620,69788.0,10767.0
346,0910,eagle county re 50,0604,battle mountain high school,Female,White,Not FRL Eligible,Not English Learners,Students without IEPs,518.947368421053,563.947368421053,81620,69788.0,10767.0
347,0910,eagle county re 50,0604,battle mountain high school,Male,White,Not FRL Eligible,Not English Learners,Students without IEPs,564.888888888889,563.555555555556,81620,69788.0,10767.0
348,0910,eagle county re 50,2350,eagle valley high school,Female,Hispanic,Not FRL Eligible,Not English Learners,Students without IEPs,487.2,514,81637,91049.0,8009.0
349,0910,eagle county re 50,2350,eagle valley high school,Female,White,Not FRL Eligible,Not English Learners,Students without IEPs,542.903225806452,599.354838709677,81637,91049.0,8009.0
