,Mean Score Math,Mean Score EBRW,Median Family Income,Gend_Female,Gend_Male,Ethn_Asian,Ethn_Black,Ethn_Hispanic,Ethn_Two or More Races,Ethn_White,FRL_FRL Eligible,FRL_Not FRL Eligible,ELL_English Learners,ELL_Not English Learners,IEP_Students with IEPs,IEP_Students without IEPs
355,0.3062711081304263,0.1366224165175698,-0.3924277471764432,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
369,-1.2839416178209506,-0.8713853831978395,-1.5438210946059534,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
169,-0.501944664290229,-0.3076275243775875,0.5851939658418815,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
518,-1.2067507535650874,-1.4895164348833723,-0.9529410789659695,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
244,-0.8827019768869916,-1.5212308063638496,-0.11340107312422848,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
361,-0.5896284509207664,-0.6444217124918257,0.18215991749994864,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
83,0.5188089822457731,0.37317431673665713,-0.1067873464954435,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
378,0.02949532946184852,0.12368792775690288,0.09202772838205592,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
200,0.7490436377744724,0.5818366094238399,0.5851939658418815,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
58,-1.0553858644588703,-1.344297997051721,-0.9529410789659695,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
541,0.6179995224240648,0.3027323143914103,-0.34221988343963045,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
120,0.8995662948425358,1.1863059274792505,1.6854922423038885,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
560,1.0044667001133303,0.9199626086205758,0.289068388798174,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
415,0.4319049921366528,0.17596858862168818,-0.5639410359095071,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
90,-0.2982568618068473,-0.5335546659718469,0.9563288814803454,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
212,0.5256638602139652,0.6207090520868374,-0.7043617439670026,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
148,0.17760468209647928,0.574405113032385,1.44796267008716,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
79,-0.2580553218430364,-0.565348522092621,-0.1067873464954435,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
327,1.2931798904270773,0.9589249691239109,1.9800853704945849,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
637,-1.952062939924708,-1.7707171953436038,-1.0038748395278927,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
708,-0.7544326694519061,-0.9926579483558957,-0.13320192540918835,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
696,0.19978854865405896,-0.14694137554316952,-0.6308445266238624,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
266,1.330403872925912,1.1139451511958112,2.0823158400309865,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
201,0.4873571892152567,0.8181704781372405,-0.06831481476458459,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1,0.49866950219988543,0.733552327366526,-0.3800875011495639,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
128,0.19553175027405348,0.5135229956058165,-0.8722455485745138,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
627,-0.24952772245676588,-1.0549739063526267,0.051942092595395783,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
546,-0.7766145797602352,-0.8154601902427607,-0.13320192540918835,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
301,-1.5780566435087449,-2.106184769225979,-1.6316949380457246,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
417,-1.2091334651583021,-0.9628091281389752,-0.06831481476458459,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
681,-0.49500076193284825,-0.2737988614650784,0.022543271178418693,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
457,0.6640816965362033,0.8750856014322047,1.4213867807678349,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
568,-0.5789062487512767,-0.40065634738698735,-0.4275934155929096,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
33,-0.36668952272023314,-0.2719603471763538,-0.03560913003321501,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
291,0.560935323213926,1.1216334836759199,0.9744763021081091,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
315,0.9468234081080964,0.5648700732408699,0.551238125467266,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
559,-0.07258003519175188,-0.2737988614650784,0.289068388798174,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
414,0.44242605631450294,0.6444077033030193,-0.5639410359095071,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
85,-1.2046188537185283,-1.767156283458084,-0.1067873464954435,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
184,-1.39127852917345,-1.3591351299080832,-1.134616923250581,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
130,-0.42954001575121686,0.11470218917076766,-1.1317133359501388,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
462,0.6241248346661543,0.7579753573664475,0.7763871240557202,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
254,0.18237010528292488,-0.7339681731425881,-0.8943854017403854,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
566,-1.277636423463421,-1.4683735205630541,-0.4275934155929096,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
659,1.204242590306181,1.4341809127588805,0.22418127815357022,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
495,-0.3689141138644916,-0.22706189296753052,-0.6240694895894973,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
616,-0.6045601102382868,-0.8573432967058595,-0.39222610916946804,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
592,-0.28711232715919904,-0.4413760342261116,-0.816674113852162,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
534,0.07025725452819476,0.3560374282875546,-1.3412958804001114,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
138,0.756444751809715,1.3161482954228467,0.289068388798174,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
563,1.574268444508845,1.2492416056092042,0.791953578194202,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
73,-1.158879911555831,-0.9311512885149636,-1.134616923250581,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
137,-0.06543190041209174,0.5495310961849533,0.289068388798174,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
435,-0.23460442353079983,-0.2526559471447603,0.16324627244567944,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
576,-0.28668369121121284,0.14301859227833413,-0.7618285759549208,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
386,-1.3421003950434325,-1.1576758162218002,-1.556685599450968,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
642,1.1358518611703092,1.8310957197576994,0.9256799044201224,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
401,0.15695451495523763,-0.10935397230705304,-0.3625449945427257,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
402,-1.3080159962769924,-1.4049447776020998,-1.556685599450968,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
152,0.5540731138254439,0.4002869951003653,1.44796267008716,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
168,-0.4452361283715622,-0.5444281647651509,0.5851939658418815,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
233,0.9929064316030686,0.9671982834231564,-1.1446181683965484,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
324,0.5127553237803634,0.38000510444014124,1.4684087639944403,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
628,-0.2668719923949353,-0.8865850222742994,0.051942092595395783,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
514,0.6038162983195521,0.962916811791882,1.139214553806808,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
501,-1.7981397710026126,-1.677688372334204,-1.5495476140040478,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
631,0.9797166571591875,0.9596877569671065,1.381543110589545,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
52,-1.9937263540690418,-1.62090454530249,-0.9529410789659695,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
487,1.3580094731064973,0.8768797470407076,0.8180052086953915,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
692,-0.5800976045478918,-0.6444217124918257,-0.6308445266238624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
312,0.9832087550565306,0.7042668633267769,1.4684087639944403,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
455,2.6269263016349393,2.397725823542226,-0.14634872346396824,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
7,-0.5138833034309984,-0.5208371235235375,1.0872726032100088,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
84,-0.641797294224979,-0.8502214729348039,-0.1067873464954435,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
578,-1.0996346301631637,-0.8986894402655853,-0.7618285759549208,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
686,-1.1111563644450495,-0.7896859708808415,-1.0942893218555507,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
77,-0.0749627467849664,-0.6212059634342358,-1.4018276100940519,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
316,0.76442648421461,0.47275183002226223,0.551238125467266,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
302,-1.0042202681412775,-1.6551359303925373,-1.6316949380457246,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
180,1.5201197021810888,1.2400338038697014,1.44796267008716,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
69,-0.1893329032595922,-0.38573193727853533,-1.6452853397158498,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
595,0.030935546247086568,-0.16573507716122773,-0.6608885896631599,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
522,-1.0690300234768968,-1.094143937093423,-0.7298487880486617,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
141,1.373311517268671,1.5518458272371816,1.4684087639944403,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
262,1.3682797039662031,1.1498240361030159,2.0823158400309865,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
102,-0.43713490895460977,-1.0248757225582865,-0.6577027091529525,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0,-0.017777668547669604,0.7087248040085363,1.6429869504335266,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
469,-1.8413462745596978,-1.4061193839532211,-1.294515862781876,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
530,-0.08564651812231666,0.2718247338979706,-0.5816448529219254,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
604,0.04893825606253409,0.034638947443090595,-0.32891177497927043,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
492,-0.8065505143676392,-0.2822560271932057,-0.6240694895894973,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
400,-1.104675388911487,-1.1347383325884333,-0.3625449945427257,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
71,-1.065593142512132,-0.7158779790717373,-1.134616923250581,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
703,0.4232271531558309,0.42473680390853263,0.6107616651263308,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
666,0.07208459725381955,0.15510025760423518,-0.1561483306029606,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
674,-1.5510525787855645,-1.2358014630395544,-0.8793432064200392,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
217,0.39375939021999123,0.373499592341588,-0.6471772051888496,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
594,-0.7611836856327057,-0.5440604619074029,-0.6608885896631599,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
384,0.48100329163333355,0.8171755174633384,-0.3625449945427257,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
6,1.3016634049278606,0.9978700827764917,1.7555816135284512,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
161,1.9089782341948038,1.4430057813447557,1.6547222824394803,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
24,0.5843902822877686,0.1091899293658251,-0.39222610916946804,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
612,-0.8583983186361345,-0.8517051862204474,-0.39222610916946804,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
383,-0.3507219018404567,-0.45139934175575097,-0.8285707562636959,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
256,0.645870213101134,0.1201270158713832,-0.13320192540918835,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
339,1.1811801126699217,0.9917555814225443,1.4980898786211827,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
95,0.3900422315131545,0.7343843161248342,-1.2713678195811287,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
512,0.30997754838655356,0.4262665238076806,-0.02653541971933319,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
20,1.5950353854673427,1.5473586059223299,1.7555816135284512,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
657,-1.142417540548115,-1.9179713750804048,0.04073101940757736,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
22,0.4014340627543618,0.3243357986196423,-0.39222610916946804,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
615,-1.1042941550565675,-1.6791808133450563,-0.39222610916946804,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
433,0.6674487472002872,0.7929071288521852,0.16324627244567944,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
652,1.0140400474733797,1.033384797817198,-0.021897745558904707,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
258,-0.9097060416101721,-0.9151339291814019,2.0823158400309865,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
671,-0.7148910032501181,-0.31608469010571477,-0.3893628494704209,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
525,-0.352882227018305,-0.931766355113379,-0.7298487880486617,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
176,0.9400723919272979,1.0539761578509017,1.44796267008716,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
107,-0.952667053669765,-0.7850729713927762,1.3517813407600126,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
238,-1.0852324623108016,-1.084917938117276,-1.4784500527446094,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
135,0.4887187386970904,1.318967350665561,-0.13320192540918835,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
651,0.8007314179557162,0.5837577433670267,0.32052391788629764,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
538,-0.7189164538920831,-0.6102469763014443,-0.34221988343963045,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
374,0.11233910367346782,0.08103439625851856,-1.0008905970246604,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
645,0.9660854817982468,0.9129199441469142,0.9256799044201224,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
670,0.056653703126291,0.11617044710968612,-0.3893628494704209,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
496,0.7780480035882499,0.6987751972695567,-0.6240694895894973,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
86,0.038485069718072314,-0.23969738675488908,-0.1067873464954435,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
3,-0.05590105403920049,-0.02754609467548565,1.7555816135284512,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
624,-0.2751105206155618,-0.36468909084208134,0.051942092595395783,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
224,-0.965846070903075,-1.1528989832046177,-1.229023838116347,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
380,-0.9070056351378488,-0.7304858107839506,-0.8285707562636959,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
126,0.7150385192341734,0.2759169108631936,-1.074730435178961,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
335,1.75829555303949,1.3076911296947196,1.5527337785114488,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
564,2.266647071453253,2.310922414193816,0.289068388798174,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
13,0.7579807628306569,0.7422248560562736,1.3445627001103022,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
507,0.1347158734185037,0.30079092771062527,0.7945345446834838,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
280,-0.16169344877822825,-0.5190566675807691,-0.19800838085100206,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
413,1.0548396670007851,0.5507747970273296,0.39787225736196574,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
70,-2.400489261768951,-2.027417049209109,-1.134616923250581,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
599,-0.5226477805779998,-0.11405239771157097,-0.32891177497927043,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
527,0.18468841926551388,0.0724877892947279,-0.7298487880486617,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
167,-0.4270083846834193,-0.5486567476292145,0.5851939658418815,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
56,-0.6801714914631817,-0.9926579483558957,-0.9529410789659695,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
663,-0.7105510642767532,-0.0095124324611015,-0.1561483306029606,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
405,-1.6371280350906836,-1.378516134701702,-0.3625449945427257,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
292,-0.43713490895460977,-1.05843590401911,0.9744763021081091,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
55,-1.55425042855542,-1.6781334863199,-0.9529410789659695,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
155,0.8197815581604351,0.853566957869217,1.44796267008716,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
92,0.42699516218697436,0.0848476110795833,0.9563288814803454,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
376,-0.5991592972936577,-0.4194500490050456,-1.0947732530722911,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
255,0.6970358094187259,-0.1997986613439649,-0.8943854017403854,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
427,-1.0852324623108016,-1.0518581084527865,0.16324627244567944,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
248,1.1200994900817933,1.140427185293978,0.5061518671076222,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
104,0.5856440424356304,0.08563068198033019,-0.2874953283465743,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
101,1.0910496628795952,0.9294251716730331,0.7311798828918913,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
218,0.5285304455461164,-0.14694137554316952,-0.6471772051888496,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
18,1.1161181215649232,0.8646657557828177,1.0872726032100088,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
451,0.886521958493201,0.733177227350079,0.5168386814773052,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
468,1.7246115354637408,1.6379657070773788,0.5614410086202087,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
156,2.3600785878421577,1.8157593500410878,1.6547222824394803,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
133,0.04893825606253409,0.41686967299864286,0.05347454144840694,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
199,0.9319711725103454,0.5380890484351387,0.5851939658418815,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
440,0.6865826230742641,0.8106280343189742,-0.3512129385507222,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
281,-1.8953544040060413,-2.2929471790554623,-1.3020167966413518,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
278,-0.1979560499779163,-0.5335546659718469,-0.19800838085100206,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
236,0.03693644951889688,-0.43511146702009795,-1.0025037010804616,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
438,0.04893825606253409,0.1662869847578318,-0.3512129385507222,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
